date,time,sender,receiver,message,timestamp,message_raw,contact_name,is_user_sender,message_length,word_count,day_of_week,hour,is_weekend,prev_time,inactivity_hours
16/02/2026,07:47 pm,Client,You,discuss the q4 report.,2026-02-16 19:47:00,Discuss the Q4 report. (#13151),Client,False,22,4,Monday,19,False,2026-02-16 19:41:00,0.1
16/02/2026,07:51 pm,You,Client,"yo, i'm running late later.",2026-02-16 19:51:00,"Yo, I'm running late later. (#13153)",Client,True,27,5,Monday,19,False,2026-02-16 19:47:00,0.06666666666666667
16/02/2026,07:53 pm,You,Client,submit the final deliverable.,2026-02-16 19:53:00,Submit the final deliverable. (#13154),Client,True,29,4,Monday,19,False,2026-02-16 19:51:00,0.03333333333333333
16/02/2026,08:11 pm,You,Client,update the meeting minutes.,2026-02-16 20:11:00,Update the meeting minutes. (#13163),Client,True,27,4,Monday,20,False,2026-02-16 19:53:00,0.3
16/02/2026,08:15 pm,You,Client,check the roadmap.,2026-02-16 20:15:00,Check the roadmap. (#13165),Client,True,18,3,Monday,20,False,2026-02-16 20:11:00,0.06666666666666667
16/02/2026,08:55 pm,Client,You,"by the way, let's grab coffee lol 😂",2026-02-16 20:55:00,"By the way, let's grab coffee lol 😂 (#13185)",Client,False,35,8,Monday,20,False,2026-02-16 20:15:00,0.6666666666666666
16/02/2026,09:07 pm,Client,You,submit the project proposal.,2026-02-16 21:07:00,Submit the project proposal. (#13191),Client,False,28,4,Monday,21,False,2026-02-16 20:55:00,0.2
16/02/2026,09:17 pm,Client,You,"by the way, i'm running late later.",2026-02-16 21:17:00,"By the way, I'm running late later. (#13196)",Client,False,35,7,Monday,21,False,2026-02-16 21:07:00,0.16666666666666666
16/02/2026,09:53 pm,Client,You,"hey there, that was crazy tomorrow?",2026-02-16 21:53:00,"Hey there, that was crazy tomorrow? (#13214)",Client,False,35,6,Monday,21,False,2026-02-16 21:17:00,0.6
16/02/2026,09:59 pm,Client,You,"by the way, can't believe tomorrow?",2026-02-16 21:59:00,"By the way, can't believe tomorrow? (#13217)",Client,False,35,6,Monday,21,False,2026-02-16 21:53:00,0.1
16/02/2026,10:03 pm,You,Client,discuss the roadmap.,2026-02-16 22:03:00,Discuss the roadmap. (#13219),Client,True,20,3,Monday,22,False,2026-02-16 21:59:00,0.06666666666666667
16/02/2026,10:07 pm,Client,You,finalize the meeting minutes.,2026-02-16 22:07:00,Finalize the meeting minutes. (#13221),Client,False,29,4,Monday,22,False,2026-02-16 22:03:00,0.06666666666666667
16/02/2026,10:15 pm,You,Client,"hey, on my way later.",2026-02-16 22:15:00,"Hey, on my way later. (#13225)",Client,True,21,5,Monday,22,False,2026-02-16 22:07:00,0.13333333333333333
16/02/2026,10:19 pm,Client,You,submit the meeting minutes.,2026-02-16 22:19:00,Submit the meeting minutes. (#13227),Client,False,27,4,Monday,22,False,2026-02-16 22:15:00,0.06666666666666667
16/02/2026,10:37 pm,Client,You,"by the way, did you see tomorrow?",2026-02-16 22:37:00,"By the way, did you see tomorrow? (#13236)",Client,False,33,7,Monday,22,False,2026-02-16 22:19:00,0.3
16/02/2026,11:19 pm,You,Client,check the project proposal.,2026-02-16 23:19:00,Check the project proposal. (#13257),Client,True,27,4,Monday,23,False,2026-02-16 22:37:00,0.7
16/02/2026,11:21 pm,Client,You,"hey, that was crazy shortly.",2026-02-16 23:21:00,"Hey, that was crazy shortly. (#13258)",Client,False,28,5,Monday,23,False,2026-02-16 23:19:00,0.03333333333333333
16/02/2026,11:33 pm,Client,You,"bestie, see you at tomorrow?",2026-02-16 23:33:00,"Bestie, see you at tomorrow? (#13264)",Client,False,28,5,Monday,23,False,2026-02-16 23:21:00,0.2
16/02/2026,11:37 pm,You,Client,update the client feedback.,2026-02-16 23:37:00,Update the client feedback. (#13266),Client,True,27,4,Monday,23,False,2026-02-16 23:33:00,0.06666666666666667
16/02/2026,11:51 pm,You,Client,"by the way, are you free later.",2026-02-16 23:51:00,"By the way, are you free later. (#13273)",Client,True,31,7,Monday,23,False,2026-02-16 23:37:00,0.23333333333333334
16/02/2026,11:53 pm,You,Client,reschedule the budget.,2026-02-16 23:53:00,Reschedule the budget. (#13274),Client,True,22,3,Monday,23,False,2026-02-16 23:51:00,0.03333333333333333
16/02/2026,11:59 pm,Client,You,check the invoice.,2026-02-16 23:59:00,Check the invoice. (#13277),Client,False,18,3,Monday,23,False,2026-02-16 23:53:00,0.1
17/02/2026,12:35 am,You,Client,"by the way, did you see soon.",2026-02-17 00:35:00,"By the way, did you see soon. (#13295)",Client,True,29,7,Tuesday,0,False,2026-02-16 23:59:00,0.6
17/02/2026,12:47 am,You,Client,reschedule the deployment logs.,2026-02-17 00:47:00,Reschedule the deployment logs. (#13301),Client,True,31,4,Tuesday,0,False,2026-02-17 00:35:00,0.2
17/02/2026,01:03 am,You,Client,discuss the q4 report.,2026-02-17 01:03:00,Discuss the Q4 report. (#13309),Client,True,22,4,Tuesday,1,False,2026-02-17 00:47:00,0.26666666666666666
17/02/2026,01:07 am,Client,You,check the invoice.,2026-02-17 01:07:00,Check the invoice. (#13311),Client,False,18,3,Tuesday,1,False,2026-02-17 01:03:00,0.06666666666666667
17/02/2026,01:35 am,Client,You,approve the meeting minutes.,2026-02-17 01:35:00,Approve the meeting minutes. (#13325),Client,False,28,4,Tuesday,1,False,2026-02-17 01:07:00,0.4666666666666667
17/02/2026,02:21 am,Client,You,check the project proposal.,2026-02-17 02:21:00,Check the project proposal. (#13348),Client,False,27,4,Tuesday,2,False,2026-02-17 01:35:00,0.7666666666666667
17/02/2026,02:37 am,Client,You,"bro, that was crazy shortly.",2026-02-17 02:37:00,"Bro, that was crazy shortly. (#13356)",Client,False,28,5,Tuesday,2,False,2026-02-17 02:21:00,0.26666666666666666
17/02/2026,03:05 am,You,Client,reschedule the q4 report.,2026-02-17 03:05:00,Reschedule the Q4 report. (#13370),Client,True,25,4,Tuesday,3,False,2026-02-17 02:37:00,0.4666666666666667
17/02/2026,03:13 am,You,Client,"hey there, are you free lol 😂",2026-02-17 03:13:00,"Hey there, are you free lol 😂 (#13374)",Client,True,29,7,Tuesday,3,False,2026-02-17 03:05:00,0.13333333333333333
17/02/2026,03:31 am,Client,You,discuss the invoice.,2026-02-17 03:31:00,Discuss the invoice. (#13383),Client,False,20,3,Tuesday,3,False,2026-02-17 03:13:00,0.3
17/02/2026,05:05 am,Client,You,submit the client feedback.,2026-02-17 05:05:00,Submit the client feedback. (#13430),Client,False,27,4,Tuesday,5,False,2026-02-17 03:31:00,1.5666666666666667
17/02/2026,05:15 am,Client,You,"quick question, did you see asap.",2026-02-17 05:15:00,"Quick question, did you see ASAP. (#13435)",Client,False,33,6,Tuesday,5,False,2026-02-17 05:05:00,0.16666666666666666
17/02/2026,05:21 am,Client,You,check the project proposal.,2026-02-17 05:21:00,Check the project proposal. (#13438),Client,False,27,4,Tuesday,5,False,2026-02-17 05:15:00,0.1
17/02/2026,05:41 am,You,Client,"hey there, are you free lol 😂",2026-02-17 05:41:00,"Hey there, are you free lol 😂 (#13448)",Client,True,29,7,Tuesday,5,False,2026-02-17 05:21:00,0.3333333333333333
17/02/2026,05:53 am,Client,You,update the client feedback.,2026-02-17 05:53:00,Update the client feedback. (#13454),Client,False,27,4,Tuesday,5,False,2026-02-17 05:41:00,0.2
17/02/2026,06:09 am,You,Client,"hey there, on my way tonight!",2026-02-17 06:09:00,"Hey there, on my way tonight! (#13462)",Client,True,29,6,Tuesday,6,False,2026-02-17 05:53:00,0.26666666666666666
17/02/2026,06:13 am,Client,You,"hey, can't believe lol 😂",2026-02-17 06:13:00,"Hey, can't believe lol 😂 (#13464)",Client,False,24,5,Tuesday,6,False,2026-02-17 06:09:00,0.06666666666666667
17/02/2026,06:37 am,You,Client,update the api documentation.,2026-02-17 06:37:00,Update the API documentation. (#13476),Client,True,29,4,Tuesday,6,False,2026-02-17 06:13:00,0.4
17/02/2026,06:45 am,You,Client,verify the final deliverable.,2026-02-17 06:45:00,Verify the final deliverable. (#13480),Client,True,29,4,Tuesday,6,False,2026-02-17 06:37:00,0.13333333333333333
17/02/2026,06:57 am,Client,You,discuss the api documentation.,2026-02-17 06:57:00,Discuss the API documentation. (#13486),Client,False,30,4,Tuesday,6,False,2026-02-17 06:45:00,0.2
17/02/2026,07:01 am,You,Client,verify the budget.,2026-02-17 07:01:00,Verify the budget. (#13488),Client,True,18,3,Tuesday,7,False,2026-02-17 06:57:00,0.06666666666666667
17/02/2026,07:27 am,Client,You,approve the budget.,2026-02-17 07:27:00,Approve the budget. (#13501),Client,False,19,3,Tuesday,7,False,2026-02-17 07:01:00,0.43333333333333335
17/02/2026,07:47 am,Client,You,"dude, that was crazy asap.",2026-02-17 07:47:00,"Dude, that was crazy ASAP. (#13511)",Client,False,26,5,Tuesday,7,False,2026-02-17 07:27:00,0.3333333333333333
17/02/2026,07:51 am,You,Client,"quick question, let's grab coffee tomorrow?",2026-02-17 07:51:00,"Quick question, let's grab coffee tomorrow? (#13513)",Client,True,43,6,Tuesday,7,False,2026-02-17 07:47:00,0.06666666666666667
17/02/2026,07:57 am,You,Client,review the final deliverable.,2026-02-17 07:57:00,Review the final deliverable. (#13516),Client,True,29,4,Tuesday,7,False,2026-02-17 07:51:00,0.1
17/02/2026,08:01 am,You,Client,"yo, did you see later.",2026-02-17 08:01:00,"Yo, did you see later. (#13518)",Client,True,22,5,Tuesday,8,False,2026-02-17 07:57:00,0.06666666666666667
17/02/2026,08:55 am,Client,You,reschedule the api documentation.,2026-02-17 08:55:00,Reschedule the API documentation. (#13545),Client,False,33,4,Tuesday,8,False,2026-02-17 08:01:00,0.9
17/02/2026,09:13 am,You,Client,"hey, see you at tonight!",2026-02-17 09:13:00,"Hey, see you at tonight! (#13554)",Client,True,24,5,Tuesday,9,False,2026-02-17 08:55:00,0.3
17/02/2026,09:23 am,You,Client,finalize the final deliverable.,2026-02-17 09:23:00,Finalize the final deliverable. (#13559),Client,True,31,4,Tuesday,9,False,2026-02-17 09:13:00,0.16666666666666666
17/02/2026,09:27 am,Client,You,review the budget.,2026-02-17 09:27:00,Review the budget. (#13561),Client,False,18,3,Tuesday,9,False,2026-02-17 09:23:00,0.06666666666666667
17/02/2026,10:53 am,Client,You,"bestie, did you see at the spot.",2026-02-17 10:53:00,"Bestie, did you see at the spot. (#13604)",Client,False,32,7,Tuesday,10,False,2026-02-17 09:27:00,1.4333333333333333
17/02/2026,11:25 am,You,Client,"bro, are you free later.",2026-02-17 11:25:00,"Bro, are you free later. (#13620)",Client,True,24,5,Tuesday,11,False,2026-02-17 10:53:00,0.5333333333333333
17/02/2026,11:37 am,You,Client,verify the api documentation.,2026-02-17 11:37:00,Verify the API documentation. (#13626),Client,True,29,4,Tuesday,11,False,2026-02-17 11:25:00,0.2
17/02/2026,11:53 am,Client,You,"hey there, can't believe lol 😂",2026-02-17 11:53:00,"Hey there, can't believe lol 😂 (#13634)",Client,False,30,6,Tuesday,11,False,2026-02-17 11:37:00,0.26666666666666666
17/02/2026,12:35 pm,You,Client,finalize the client feedback.,2026-02-17 12:35:00,Finalize the client feedback. (#13655),Client,True,29,4,Tuesday,12,False,2026-02-17 11:53:00,0.7
17/02/2026,12:55 pm,Client,You,finalize the q4 report.,2026-02-17 12:55:00,Finalize the Q4 report. (#13665),Client,False,23,4,Tuesday,12,False,2026-02-17 12:35:00,0.3333333333333333
17/02/2026,01:03 pm,You,Client,"bestie, on my way soon.",2026-02-17 13:03:00,"Bestie, on my way soon. (#13669)",Client,True,23,5,Tuesday,13,False,2026-02-17 12:55:00,0.13333333333333333
17/02/2026,01:19 pm,Client,You,"hey, i'm running late lol 😂",2026-02-17 13:19:00,"Hey, I'm running late lol 😂 (#13677)",Client,False,27,6,Tuesday,13,False,2026-02-17 13:03:00,0.26666666666666666
17/02/2026,01:49 pm,Client,You,"bro, let's grab coffee tomorrow?",2026-02-17 13:49:00,"Bro, let's grab coffee tomorrow? (#13692)",Client,False,32,5,Tuesday,13,False,2026-02-17 13:19:00,0.5
17/02/2026,02:09 pm,Client,You,check the final deliverable.,2026-02-17 14:09:00,Check the final deliverable. (#13702),Client,False,28,4,Tuesday,14,False,2026-02-17 13:49:00,0.3333333333333333
17/02/2026,03:15 pm,You,Client,"yo, on my way lol 😂",2026-02-17 15:15:00,"Yo, on my way lol 😂 (#13735)",Client,True,19,6,Tuesday,15,False,2026-02-17 14:09:00,1.1
17/02/2026,03:47 pm,Client,You,review the roadmap.,2026-02-17 15:47:00,Review the roadmap. (#13751),Client,False,19,3,Tuesday,15,False,2026-02-17 15:15:00,0.5333333333333333
17/02/2026,04:23 pm,Client,You,"yo, let's grab coffee asap.",2026-02-17 16:23:00,"Yo, let's grab coffee ASAP. (#13769)",Client,False,27,5,Tuesday,16,False,2026-02-17 15:47:00,0.6
17/02/2026,04:39 pm,Client,You,reschedule the budget.,2026-02-17 16:39:00,Reschedule the budget. (#13777),Client,False,22,3,Tuesday,16,False,2026-02-17 16:23:00,0.26666666666666666
17/02/2026,04:57 pm,Client,You,send the invoice.,2026-02-17 16:57:00,Send the invoice. (#13786),Client,False,17,3,Tuesday,16,False,2026-02-17 16:39:00,0.3
17/02/2026,05:47 pm,Client,You,discuss the deployment logs.,2026-02-17 17:47:00,Discuss the deployment logs. (#13811),Client,False,28,4,Tuesday,17,False,2026-02-17 16:57:00,0.8333333333333334
17/02/2026,05:51 pm,You,Client,"hey, see you at tonight!",2026-02-17 17:51:00,"Hey, see you at tonight! (#13813)",Client,True,24,5,Tuesday,17,False,2026-02-17 17:47:00,0.06666666666666667
17/02/2026,06:01 pm,You,Client,"by the way, did you see tomorrow?",2026-02-17 18:01:00,"By the way, did you see tomorrow? (#13818)",Client,True,33,7,Tuesday,18,False,2026-02-17 17:51:00,0.16666666666666666
17/02/2026,06:49 pm,Client,You,"hey there, did you see lol 😂",2026-02-17 18:49:00,"Hey there, did you see lol 😂 (#13842)",Client,False,28,7,Tuesday,18,False,2026-02-17 18:01:00,0.8
17/02/2026,07:13 pm,You,Client,send the q4 report.,2026-02-17 19:13:00,Send the Q4 report. (#13854),Client,True,19,4,Tuesday,19,False,2026-02-17 18:49:00,0.4
17/02/2026,07:19 pm,You,Client,"hey, are you free asap.",2026-02-17 19:19:00,"Hey, are you free ASAP. (#13857)",Client,True,23,5,Tuesday,19,False,2026-02-17 19:13:00,0.1
17/02/2026,07:43 pm,Client,You,submit the final deliverable.,2026-02-17 19:43:00,Submit the final deliverable. (#13869),Client,False,29,4,Tuesday,19,False,2026-02-17 19:19:00,0.4
17/02/2026,07:59 pm,Client,You,send the budget.,2026-02-17 19:59:00,Send the budget. (#13877),Client,False,16,3,Tuesday,19,False,2026-02-17 19:43:00,0.26666666666666666
17/02/2026,08:05 pm,Client,You,"hey, are you free lol 😂",2026-02-17 20:05:00,"Hey, are you free lol 😂 (#13880)",Client,False,23,6,Tuesday,20,False,2026-02-17 19:59:00,0.1
17/02/2026,08:13 pm,You,Client,verify the deployment logs.,2026-02-17 20:13:00,Verify the deployment logs. (#13884),Client,True,27,4,Tuesday,20,False,2026-02-17 20:05:00,0.13333333333333333
17/02/2026,08:27 pm,Client,You,"dude, let's grab coffee asap.",2026-02-17 20:27:00,"Dude, let's grab coffee ASAP. (#13891)",Client,False,29,5,Tuesday,20,False,2026-02-17 20:13:00,0.23333333333333334
17/02/2026,08:59 pm,You,Client,finalize the deployment logs.,2026-02-17 20:59:00,Finalize the deployment logs. (#13907),Client,True,29,4,Tuesday,20,False,2026-02-17 20:27:00,0.5333333333333333
17/02/2026,09:05 pm,Client,You,"bro, are you free later.",2026-02-17 21:05:00,"Bro, are you free later. (#13910)",Client,False,24,5,Tuesday,21,False,2026-02-17 20:59:00,0.1
17/02/2026,09:21 pm,Client,You,verify the final deliverable.,2026-02-17 21:21:00,Verify the final deliverable. (#13918),Client,False,29,4,Tuesday,21,False,2026-02-17 21:05:00,0.26666666666666666
17/02/2026,09:29 pm,Client,You,"yo, did you see lol 😂",2026-02-17 21:29:00,"Yo, did you see lol 😂 (#13922)",Client,False,21,6,Tuesday,21,False,2026-02-17 21:21:00,0.13333333333333333
17/02/2026,09:33 pm,Client,You,finalize the api documentation.,2026-02-17 21:33:00,Finalize the API documentation. (#13924),Client,False,31,4,Tuesday,21,False,2026-02-17 21:29:00,0.06666666666666667
17/02/2026,09:57 pm,Client,You,submit the final deliverable.,2026-02-17 21:57:00,Submit the final deliverable. (#13936),Client,False,29,4,Tuesday,21,False,2026-02-17 21:33:00,0.4
17/02/2026,09:59 pm,Client,You,submit the project proposal.,2026-02-17 21:59:00,Submit the project proposal. (#13937),Client,False,28,4,Tuesday,21,False,2026-02-17 21:57:00,0.03333333333333333
17/02/2026,10:09 pm,You,Client,"hey there, can't believe shortly.",2026-02-17 22:09:00,"Hey there, can't believe shortly. (#13942)",Client,True,33,5,Tuesday,22,False,2026-02-17 21:59:00,0.16666666666666666
17/02/2026,10:19 pm,You,Client,"dude, that was crazy lol 😂",2026-02-17 22:19:00,"Dude, that was crazy lol 😂 (#13947)",Client,True,26,6,Tuesday,22,False,2026-02-17 22:09:00,0.16666666666666666
17/02/2026,10:37 pm,You,Client,"hey there, i'm running late tonight!",2026-02-17 22:37:00,"Hey there, I'm running late tonight! (#13956)",Client,True,36,6,Tuesday,22,False,2026-02-17 22:19:00,0.3
17/02/2026,10:47 pm,You,Client,"quick question, see you at soon.",2026-02-17 22:47:00,"Quick question, see you at soon. (#13961)",Client,True,32,6,Tuesday,22,False,2026-02-17 22:37:00,0.16666666666666666
17/02/2026,10:59 pm,You,Client,submit the budget.,2026-02-17 22:59:00,Submit the budget. (#13967),Client,True,18,3,Tuesday,22,False,2026-02-17 22:47:00,0.2
17/02/2026,11:01 pm,You,Client,"quick question, did you see lol 😂",2026-02-17 23:01:00,"Quick question, did you see lol 😂 (#13968)",Client,True,33,7,Tuesday,23,False,2026-02-17 22:59:00,0.03333333333333333
17/02/2026,11:09 pm,You,Client,review the final deliverable.,2026-02-17 23:09:00,Review the final deliverable. (#13972),Client,True,29,4,Tuesday,23,False,2026-02-17 23:01:00,0.13333333333333333
17/02/2026,11:15 pm,You,Client,"hey, that was crazy tomorrow?",2026-02-17 23:15:00,"Hey, that was crazy tomorrow? (#13975)",Client,True,29,5,Tuesday,23,False,2026-02-17 23:09:00,0.1
17/02/2026,11:17 pm,Client,You,send the budget.,2026-02-17 23:17:00,Send the budget. (#13976),Client,False,16,3,Tuesday,23,False,2026-02-17 23:15:00,0.03333333333333333
17/02/2026,11:21 pm,You,Client,"hey, that was crazy later.",2026-02-17 23:21:00,"Hey, that was crazy later. (#13978)",Client,True,26,5,Tuesday,23,False,2026-02-17 23:17:00,0.06666666666666667
18/02/2026,12:13 am,Client,You,"hey, i'm running late soon.",2026-02-18 00:13:00,"Hey, I'm running late soon. (#14004)",Client,False,27,5,Wednesday,0,False,2026-02-17 23:21:00,0.8666666666666667
18/02/2026,12:33 am,Client,You,"hey, that was crazy soon.",2026-02-18 00:33:00,"Hey, that was crazy soon. (#14014)",Client,False,25,5,Wednesday,0,False,2026-02-18 00:13:00,0.3333333333333333
18/02/2026,01:19 am,Client,You,"dude, i'm running late soon.",2026-02-18 01:19:00,"Dude, I'm running late soon. (#14037)",Client,False,28,5,Wednesday,1,False,2026-02-18 00:33:00,0.7666666666666667
18/02/2026,01:41 am,You,Client,discuss the client feedback.,2026-02-18 01:41:00,Discuss the client feedback. (#14048),Client,True,28,4,Wednesday,1,False,2026-02-18 01:19:00,0.36666666666666664
18/02/2026,02:15 am,You,Client,review the meeting minutes.,2026-02-18 02:15:00,Review the meeting minutes. (#14065),Client,True,27,4,Wednesday,2,False,2026-02-18 01:41:00,0.5666666666666667
18/02/2026,02:19 am,You,Client,"yo, that was crazy soon.",2026-02-18 02:19:00,"Yo, that was crazy soon. (#14067)",Client,True,24,5,Wednesday,2,False,2026-02-18 02:15:00,0.06666666666666667
18/02/2026,02:25 am,You,Client,"yo, can't believe lol 😂",2026-02-18 02:25:00,"Yo, can't believe lol 😂 (#14070)",Client,True,23,5,Wednesday,2,False,2026-02-18 02:19:00,0.1
18/02/2026,02:31 am,Client,You,submit the api documentation.,2026-02-18 02:31:00,Submit the API documentation. (#14073),Client,False,29,4,Wednesday,2,False,2026-02-18 02:25:00,0.1
18/02/2026,03:11 am,Client,You,"dude, did you see lol 😂",2026-02-18 03:11:00,"Dude, did you see lol 😂 (#14093)",Client,False,23,6,Wednesday,3,False,2026-02-18 02:31:00,0.6666666666666666
18/02/2026,03:21 am,You,Client,"by the way, that was crazy asap.",2026-02-18 03:21:00,"By the way, that was crazy ASAP. (#14098)",Client,True,32,7,Wednesday,3,False,2026-02-18 03:11:00,0.16666666666666666
18/02/2026,03:33 am,Client,You,update the client feedback.,2026-02-18 03:33:00,Update the client feedback. (#14104),Client,False,27,4,Wednesday,3,False,2026-02-18 03:21:00,0.2
18/02/2026,03:57 am,You,Client,finalize the api documentation.,2026-02-18 03:57:00,Finalize the API documentation. (#14116),Client,True,31,4,Wednesday,3,False,2026-02-18 03:33:00,0.4
18/02/2026,04:01 am,You,Client,approve the invoice.,2026-02-18 04:01:00,Approve the invoice. (#14118),Client,True,20,3,Wednesday,4,False,2026-02-18 03:57:00,0.06666666666666667
18/02/2026,04:05 am,You,Client,submit the project proposal.,2026-02-18 04:05:00,Submit the project proposal. (#14120),Client,True,28,4,Wednesday,4,False,2026-02-18 04:01:00,0.06666666666666667
18/02/2026,04:13 am,Client,You,reschedule the meeting minutes.,2026-02-18 04:13:00,Reschedule the meeting minutes. (#14124),Client,False,31,4,Wednesday,4,False,2026-02-18 04:05:00,0.13333333333333333
18/02/2026,04:21 am,Client,You,"by the way, let's grab coffee asap.",2026-02-18 04:21:00,"By the way, let's grab coffee ASAP. (#14128)",Client,False,35,7,Wednesday,4,False,2026-02-18 04:13:00,0.13333333333333333
18/02/2026,04:55 am,You,Client,"hey, did you see tonight!",2026-02-18 04:55:00,"Hey, did you see tonight! (#14145)",Client,True,25,5,Wednesday,4,False,2026-02-18 04:21:00,0.5666666666666667
18/02/2026,05:05 am,Client,You,reschedule the roadmap.,2026-02-18 05:05:00,Reschedule the roadmap. (#14150),Client,False,23,3,Wednesday,5,False,2026-02-18 04:55:00,0.16666666666666666
18/02/2026,05:29 am,Client,You,"by the way, did you see lol 😂",2026-02-18 05:29:00,"By the way, did you see lol 😂 (#14162)",Client,False,29,8,Wednesday,5,False,2026-02-18 05:05:00,0.4
18/02/2026,05:59 am,You,Client,"yo, see you at asap.",2026-02-18 05:59:00,"Yo, see you at ASAP. (#14177)",Client,True,20,5,Wednesday,5,False,2026-02-18 05:29:00,0.5
18/02/2026,06:09 am,Client,You,"hey, see you at lol 😂",2026-02-18 06:09:00,"Hey, see you at lol 😂 (#14182)",Client,False,21,6,Wednesday,6,False,2026-02-18 05:59:00,0.16666666666666666
18/02/2026,06:13 am,Client,You,submit the client feedback.,2026-02-18 06:13:00,Submit the client feedback. (#14184),Client,False,27,4,Wednesday,6,False,2026-02-18 06:09:00,0.06666666666666667
18/02/2026,06:17 am,You,Client,"quick question, on my way tomorrow?",2026-02-18 06:17:00,"Quick question, on my way tomorrow? (#14186)",Client,True,35,6,Wednesday,6,False,2026-02-18 06:13:00,0.06666666666666667
18/02/2026,07:09 am,Client,You,finalize the roadmap.,2026-02-18 07:09:00,Finalize the roadmap. (#14212),Client,False,21,3,Wednesday,7,False,2026-02-18 06:17:00,0.8666666666666667
18/02/2026,07:39 am,Client,You,check the q4 report.,2026-02-18 07:39:00,Check the Q4 report. (#14227),Client,False,20,4,Wednesday,7,False,2026-02-18 07:09:00,0.5
18/02/2026,07:51 am,You,Client,"bestie, let's grab coffee later.",2026-02-18 07:51:00,"Bestie, let's grab coffee later. (#14233)",Client,True,32,5,Wednesday,7,False,2026-02-18 07:39:00,0.2
18/02/2026,07:53 am,You,Client,discuss the q4 report.,2026-02-18 07:53:00,Discuss the Q4 report. (#14234),Client,True,22,4,Wednesday,7,False,2026-02-18 07:51:00,0.03333333333333333
18/02/2026,08:19 am,Client,You,check the meeting minutes.,2026-02-18 08:19:00,Check the meeting minutes. (#14247),Client,False,26,4,Wednesday,8,False,2026-02-18 07:53:00,0.43333333333333335
18/02/2026,08:31 am,Client,You,"by the way, i'm running late tomorrow?",2026-02-18 08:31:00,"By the way, I'm running late tomorrow? (#14253)",Client,False,38,7,Wednesday,8,False,2026-02-18 08:19:00,0.2
18/02/2026,08:35 am,Client,You,submit the final deliverable.,2026-02-18 08:35:00,Submit the final deliverable. (#14255),Client,False,29,4,Wednesday,8,False,2026-02-18 08:31:00,0.06666666666666667
18/02/2026,08:49 am,You,Client,"quick question, see you at shortly.",2026-02-18 08:49:00,"Quick question, see you at shortly. (#14262)",Client,True,35,6,Wednesday,8,False,2026-02-18 08:35:00,0.23333333333333334
18/02/2026,08:53 am,You,Client,"hey, let's grab coffee at the spot.",2026-02-18 08:53:00,"Hey, let's grab coffee at the spot. (#14264)",Client,True,35,7,Wednesday,8,False,2026-02-18 08:49:00,0.06666666666666667
18/02/2026,09:01 am,Client,You,discuss the project proposal.,2026-02-18 09:01:00,Discuss the project proposal. (#14268),Client,False,29,4,Wednesday,9,False,2026-02-18 08:53:00,0.13333333333333333
18/02/2026,09:07 am,You,Client,verify the project proposal.,2026-02-18 09:07:00,Verify the project proposal. (#14271),Client,True,28,4,Wednesday,9,False,2026-02-18 09:01:00,0.1
18/02/2026,09:25 am,Client,You,reschedule the q4 report.,2026-02-18 09:25:00,Reschedule the Q4 report. (#14280),Client,False,25,4,Wednesday,9,False,2026-02-18 09:07:00,0.3
18/02/2026,09:29 am,Client,You,"bro, i'm running late soon.",2026-02-18 09:29:00,"Bro, I'm running late soon. (#14282)",Client,False,27,5,Wednesday,9,False,2026-02-18 09:25:00,0.06666666666666667
18/02/2026,09:35 am,Client,You,send the deployment logs.,2026-02-18 09:35:00,Send the deployment logs. (#14285),Client,False,25,4,Wednesday,9,False,2026-02-18 09:29:00,0.1
18/02/2026,10:09 am,You,Client,"quick question, can't believe later.",2026-02-18 10:09:00,"Quick question, can't believe later. (#14302)",Client,True,36,5,Wednesday,10,False,2026-02-18 09:35:00,0.5666666666666667
18/02/2026,10:31 am,You,Client,"bestie, are you free tomorrow?",2026-02-18 10:31:00,"Bestie, are you free tomorrow? (#14313)",Client,True,30,5,Wednesday,10,False,2026-02-18 10:09:00,0.36666666666666664
18/02/2026,11:11 am,Client,You,approve the client feedback.,2026-02-18 11:11:00,Approve the client feedback. (#14333),Client,False,28,4,Wednesday,11,False,2026-02-18 10:31:00,0.6666666666666666
18/02/2026,11:25 am,You,Client,"hey, can't believe tonight!",2026-02-18 11:25:00,"Hey, can't believe tonight! (#14340)",Client,True,27,4,Wednesday,11,False,2026-02-18 11:11:00,0.23333333333333334
18/02/2026,11:35 am,You,Client,"dude, let's grab coffee tonight!",2026-02-18 11:35:00,"Dude, let's grab coffee tonight! (#14345)",Client,True,32,5,Wednesday,11,False,2026-02-18 11:25:00,0.16666666666666666
18/02/2026,11:39 am,Client,You,check the q4 report.,2026-02-18 11:39:00,Check the Q4 report. (#14347),Client,False,20,4,Wednesday,11,False,2026-02-18 11:35:00,0.06666666666666667
18/02/2026,12:11 pm,Client,You,send the final deliverable.,2026-02-18 12:11:00,Send the final deliverable. (#14363),Client,False,27,4,Wednesday,12,False,2026-02-18 11:39:00,0.5333333333333333
18/02/2026,12:19 pm,You,Client,"dude, on my way lol 😂",2026-02-18 12:19:00,"Dude, on my way lol 😂 (#14367)",Client,True,21,6,Wednesday,12,False,2026-02-18 12:11:00,0.13333333333333333
